epoch,train_loss,window_accuracy,window_balanced_accuracy,window_macro_precision,window_macro_f1,cell_accuracy,cell_balanced_accuracy,cell_macro_precision,cell_macro_f1,window_recall_AltBasket,window_recall_AltDTC,window_recall_ChC,window_recall_DTC,window_recall_ET,window_recall_IT,window_recall_ITC,window_recall_ITCperi,window_recall_L1,window_recall_L6CT,window_recall_MC,window_recall_NGC,window_recall_NMC,window_recall_NP,window_recall_OPC,window_recall_PV,window_recall_astrocyte,window_recall_microglia,window_recall_oligo,window_recall_thalamocortical,cell_recall_AltBasket,cell_recall_AltDTC,cell_recall_ChC,cell_recall_DTC,cell_recall_ET,cell_recall_IT,cell_recall_ITC,cell_recall_ITCperi,cell_recall_L1,cell_recall_L6CT,cell_recall_MC,cell_recall_NGC,cell_recall_NMC,cell_recall_NP,cell_recall_OPC,cell_recall_PV,cell_recall_astrocyte,cell_recall_microglia,cell_recall_oligo,cell_recall_thalamocortical,window_precision_AltBasket,window_precision_AltDTC,window_precision_ChC,window_precision_DTC,window_precision_ET,window_precision_IT,window_precision_ITC,window_precision_ITCperi,window_precision_L1,window_precision_L6CT,window_precision_MC,window_precision_NGC,window_precision_NMC,window_precision_NP,window_precision_OPC,window_precision_PV,window_precision_astrocyte,window_precision_microglia,window_precision_oligo,window_precision_thalamocortical,cell_precision_AltBasket,cell_precision_AltDTC,cell_precision_ChC,cell_precision_DTC,cell_precision_ET,cell_precision_IT,cell_precision_ITC,cell_precision_ITCperi,cell_precision_L1,cell_precision_L6CT,cell_precision_MC,cell_precision_NGC,cell_precision_NMC,cell_precision_NP,cell_precision_OPC,cell_precision_PV,cell_precision_astrocyte,cell_precision_microglia,cell_precision_oligo,cell_precision_thalamocortical
87,0.2935613835028705,0.6401733281529564,0.45398665083800865,0.3571188801449095,0.3638083483890813,0.8244111349036403,0.5730587511180779,0.590556066129228,0.5279841215684474,0.11593359881873909,0.23514674302075877,0.0,0.23823611498744068,0.3383876209990815,0.6678789744368215,0.11909604519774011,0.25350348391137556,0.30007361306297264,0.7363385056515299,0.3200314720562563,0.32499206097173705,0.36451483655047257,0.19767441860465115,0.7828162291169452,0.9002063533006607,0.9995576644683931,0.8415037593984962,0.6866158868335147,0.20323898453457834,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.8869257950530035,0.07142857142857142,0.0,0.6666666666666666,1.0,0.375,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.2341511906375672,0.041864466180265715,0.0,0.10434952690643261,0.3695655528976001,0.9327018674078589,0.3092269326683292,0.10272842639593908,0.11970101441537641,0.2593024423443828,0.5661674085458684,0.26377648332388265,0.17990624309328,0.012755040298182346,0.5841495992876224,0.91474685155362,0.9793932230102443,0.6175237254469212,0.0861904111460183,0.10705831719388853,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.9471698113207547,1.0,0.0,0.2,0.5543478260869565,1.0,0.6666666666666666,0.21428571428571427,0.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.0
88,0.2935287079248223,0.6444149679897251,0.4545368158728291,0.3452516324953706,0.35571669672043577,0.8265524625267666,0.5664798037496568,0.6205759318470342,0.5424324892784904,0.09212940176294242,0.24767358625626343,0.0,0.2305330728439855,0.32869356320214793,0.673229292729105,0.12246704331450094,0.24183825256400218,0.3355417252225122,0.7299146923936031,0.36838697515838476,0.34557002222927913,0.31832001696952555,0.19754938734683672,0.7326968973747017,0.9019623405226295,0.9994772398262828,0.846015037593985,0.7279651795429815,0.19623577473008463,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.8869257950530035,0.07142857142857142,0.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.3333333333333333,0.2297734627831715,0.03933606184629377,0.0,0.10386540250987099,0.39141116682933397,0.9331427970262309,0.2892664917041057,0.09576809796930709,0.11276284718317778,0.26112200485117765,0.5379643814630409,0.2486973215101929,0.18362768691112288,0.013013433487353085,0.5155331654072208,0.9137378265108193,0.9760838831291234,0.5150128158183815,0.07558467969720936,0.12407749077490775,0.0,0.25,0.0,0.2,1.0,0.9471698113207547,1.0,0.0,0.2,0.5604395604395604,0.8,0.6666666666666666,0.2222222222222222,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,1.0
89,0.2934954460907055,0.6277461978260565,0.4501971950138179,0.3543488822231933,0.36376198206011046,0.8308351177730193,0.5877830618950203,0.6473499854229905,0.5663738041618672,0.11206317956060674,0.22995705082319257,0.0,0.21992743511024282,0.3219246802797993,0.6438626304197185,0.12817325800376647,0.26141078838174275,0.3518704410091682,0.7578990724679008,0.34857761058247894,0.34366465544617336,0.3155153314949681,0.1814203550887722,0.7649164677804295,0.9009603365146134,0.9993968151841724,0.8409022556390977,0.6322089227421109,0.19909541873358622,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.8869257950530035,0.14285714285714285,0.0,1.0,1.0,0.5,0.6666666666666666,0.5,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.3333333333333333,0.2237259368439859,0.04451912416851441,0.0,0.10770913067249863,0.36141959639548166,0.9366747981277873,0.2816703223937425,0.09972522549429544,0.11712293676074222,0.24045132999107893,0.5369194450405868,0.26841609206805894,0.18284254807692307,0.011457132479509816,0.5738585496866607,0.914149103491664,0.9811298409063993,0.6344452008168823,0.10668380462724936,0.10970864419861075,0.0,0.3333333333333333,0.0,0.2,1.0,0.9507575757575758,1.0,0.0,0.2727272727272727,0.5483870967741935,0.8,1.0,0.25,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,1.0
90,0.2934240793187697,0.6403589308295945,0.4491904584652166,0.35519349938560263,0.3629886413486778,0.828693790149893,0.5702392022458974,0.5837056066471895,0.537030911200856,0.09691708801288648,0.24015748031496062,0.0,0.24353893385431202,0.3385713276337172,0.6646524788004268,0.1335969868173258,0.2302513113598998,0.30455731780766915,0.7502316850034456,0.35588830698368207,0.34823753572562716,0.33241415069881447,0.18029507376844212,0.6813842482100239,0.9018358499176571,0.9993968151841724,0.844812030075188,0.6953210010881393,0.1925590895827254,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.8869257950530035,0.14285714285714285,0.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.2344029002759591,0.04110889875938122,0.0,0.10450549713765599,0.3679772692366764,0.9331847980960124,0.26946744663070726,0.1058446699776866,0.11653692512547373,0.2460008882586235,0.5560492752138503,0.2610206607635914,0.18190729228467512,0.012778590101466614,0.6042328042328042,0.913547709554473,0.9841213273144849,0.5859407592824364,0.09775126204681046,0.13229751403368084,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.9471698113207547,1.0,0.0,0.2,0.5543478260869565,0.8888888888888888,0.6666666666666666,0.2222222222222222,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,0.0
91,0.2933988129331354,0.6403527440737066,0.45050980265785906,0.35639332847794963,0.36252359428970155,0.828693790149893,0.5943620092634413,0.6200220502003184,0.5529065524593214,0.1046579265291512,0.22208303507516106,0.0,0.2504605079542283,0.342570479756942,0.6656476253526235,0.11397363465160075,0.23526188052924138,0.3388208525731112,0.7574475837432376,0.3230229565702015,0.3444268021594157,0.3599896297343798,0.16504126031507876,0.7004773269689738,0.9025402289727971,0.9994772398262828,0.8445112781954888,0.690968443960827,0.1983075576305807,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.8869257950530035,0.14285714285714285,0.0,1.0,1.0,0.375,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.22625266008899206,0.042556839614553685,0.0,0.10984625930278104,0.3636554558819117,0.9329305409723357,0.29197221150135083,0.09990690870403618,0.11402125934600486,0.24185120739714108,0.562809693127133,0.2856164744298731,0.18085799201922964,0.013489622188384618,0.6076604554865425,0.9128690765873115,0.975777324120603,0.5869565217391305,0.09543131950706342,0.1270114190666642,0.0,0.5,0.0,0.3333333333333333,1.0,0.9507575757575758,1.0,0.0,0.2727272727272727,0.5483870967741935,1.0,1.0,0.23076923076923078,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,0.0
92,0.29336583386720966,0.6353010516660109,0.4538848092126453,0.3574740943431361,0.36456190671201816,0.8265524625267666,0.5906026107672007,0.6439303056875213,0.5551593404422798,0.10969170880128865,0.22440944881889763,0.0,0.24370639129221322,0.32657387126404297,0.6579134531725919,0.1139924670433145,0.217411727863462,0.3336679381650271,0.7605525588321491,0.3326202945587765,0.34874563353445537,0.3487001814796484,0.1714178544636159,0.7816229116945107,0.8975723724677077,0.9994772398262828,0.8427067669172932,0.690968443960827,0.22206011088415523,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.8869257950530035,0.07142857142857142,0.0,0.6666666666666666,1.0,0.375,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.3333333333333333,0.22847157502329915,0.042740286298568506,0.0,0.10838318893826179,0.37650087160521983,0.9338694247342237,0.2834066860192902,0.11907722653402512,0.11534724471382964,0.2405056632885647,0.5687458833751419,0.2584,0.1823144508385602,0.01274435985387211,0.5770925110132159,0.9187505394797638,0.9829161229090047,0.6400182731841023,0.0934785808920948,0.10924490381854723,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.9507575757575758,1.0,0.0,0.2,0.5483870967741935,1.0,0.6666666666666666,0.23076923076923078,0.0,1.0,0.9714285714285714,1.0,1.0,1.0,1.0
93,0.2933178478179885,0.6377551315015586,0.4557098161873394,0.3570087156616036,0.36395010206981954,0.8308351177730193,0.6015675230479025,0.6588152910541352,0.5710453585770529,0.08470177636583293,0.2294201861130995,0.0,0.23444041306168015,0.33204267646435387,0.6621449343807673,0.12764595103578155,0.2331480466609254,0.35414575386468583,0.754683205411528,0.3427831460582069,0.34887265798666245,0.3344174974663556,0.1781695423855964,0.7696897374701671,0.8968679934125677,0.9994772398262828,0.8409022556390977,0.7159956474428727,0.21893784651298512,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.8869257950530035,0.07142857142857142,0.0,1.0,1.0,0.5,0.6666666666666666,0.5,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.04448762883020439,0.0,0.10425457975475351,0.37898998370941467,0.9336319359457759,0.27830014370765754,0.103723311622723,0.11298277076794978,0.24546569385189307,0.5665673259279328,0.2890900478922162,0.1847189314447887,0.012542026791529512,0.5789946140035906,0.9187992926254167,0.9809764376208706,0.625503355704698,0.08397141398672792,0.11794388116010375,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.9471698113207547,1.0,0.0,0.2727272727272727,0.5483870967741935,0.8888888888888888,1.0,0.2222222222222222,0.0,1.0,0.9714285714285714,1.0,1.0,1.0,1.0
94,0.2932769621229925,0.6471957085361558,0.45182569106499587,0.3579619158739778,0.3648247039195698,0.8265524625267666,0.5594602672759637,0.5845700621323889,0.5285857055883032,0.10058615598013335,0.22476735862562633,0.0,0.22802121127546748,0.3384017522786688,0.680363987501634,0.12192090395480226,0.24904094574493071,0.3224921367864552,0.7346909678492503,0.31462221238720467,0.3480469990473166,0.3672723844540291,0.19454863715928983,0.7100238663484487,0.9001071449830353,0.9993968151841724,0.8454135338345865,0.6942328618063112,0.21073825503355706,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.8904593639575972,0.14285714285714285,0.0,0.6666666666666666,1.0,0.375,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.22475504899020196,0.044306476647382534,0.0,0.10952623535404993,0.3502354696229561,0.9313844146798099,0.2858404344562674,0.10089444303476275,0.11633071816535909,0.26329848386355054,0.5543153365197175,0.2687328364064339,0.18303655327945875,0.01447482255318753,0.6531284302963776,0.9151396100048164,0.9812847948829313,0.6015407661031458,0.09482758620689655,0.10822394053827249,0.0,0.5,0.0,0.2,1.0,0.9473684210526315,1.0,0.0,0.2,0.5604395604395604,0.8571428571428571,0.6666666666666666,0.23076923076923078,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,0.0
95,0.29323590209350503,0.6448488658026655,0.4484274429256677,0.3612425751634033,0.3670799468373706,0.8308351177730193,0.5785412072584288,0.6434706494226027,0.5547129690099555,0.09199516756901875,0.2106299212598425,0.0,0.26274072006698296,0.34090298876563274,0.6719354616538268,0.11822975517890773,0.2203084631644876,0.35434651676370205,0.7551346941361912,0.3814183734520092,0.3166719593521753,0.2888354663084211,0.18567141785446362,0.7004773269689738,0.8981626619575785,0.9993566028631172,0.8421052631578947,0.6692056583242655,0.2119929967901955,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.8869257950530035,0.07142857142857142,0.0,1.0,1.0,0.5625,0.6666666666666666,0.5,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.3333333333333333,0.2251300301122365,0.04378720238095238,0.0,0.10165867565115978,0.3743172790466733,0.9318632372004172,0.2968321513002364,0.1093537481055454,0.11951247037580409,0.25008787899455936,0.5624063421472423,0.31546978804175896,0.18589306029579067,0.013386458492964222,0.6032887975334018,0.9165995919834363,0.9813228035538006,0.6008583690987125,0.11752340913433977,0.11431763465563091,0.0,0.0,0.0,0.3333333333333333,1.0,0.9471698113207547,1.0,0.0,0.2727272727272727,0.5425531914893617,0.9,1.0,0.2857142857142857,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,1.0
96,0.293214772861998,0.6356776188743899,0.45415632859582533,0.3612725913902833,0.3657679408230439,0.8308351177730193,0.6070499791882533,0.6875776270513112,0.5885073929188807,0.08483601055975659,0.22279885468861846,0.0,0.2512977951437343,0.33826043948279516,0.6598700124955549,0.1007909604519774,0.2978157050027401,0.31352472729706216,0.7324335242259344,0.3464139067148583,0.35611305176246427,0.3308114732847816,0.22280570142535633,0.7398568019093079,0.9004841365900117,0.9993968151841724,0.8421052631578947,0.6898803046789989,0.19947475926466296,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.8869257950530035,0.07142857142857142,0.5,0.6666666666666666,1.0,0.4375,0.6666666666666666,0.5,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.3333333333333333,0.22683495842555482,0.04367808026943587,0.0,0.1044620275193169,0.3745657684724439,0.9337256122604236,0.2987941045109424,0.09109631687341348,0.12035348215891284,0.2634511996034086,0.5599390607405444,0.27551471672153705,0.17951833424993924,0.011340350519925161,0.6090373280943026,0.9154144058736914,0.9810911100584241,0.6417602567041026,0.10345953002610966,0.13014259333295258,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.9507575757575758,1.0,1.0,0.2,0.5604395604395604,0.875,0.6666666666666666,0.2,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,1.0
97,0.29318787631110454,0.6186417678613705,0.456133994738175,0.3597692338236883,0.3649203052299255,0.8244111349036403,0.5505023601406343,0.5722178679093254,0.5130425165725148,0.10454606470088147,0.21241947029348604,0.0,0.23466368964554843,0.33910831625803717,0.6306931027067143,0.1287758945386064,0.24136851170437643,0.3038881081442816,0.755277269522927,0.31009810430036144,0.3540806605271515,0.36130948172240684,0.21180295073768443,0.8305489260143198,0.8981477807099347,0.9995978767894483,0.835187969924812,0.7083786724700761,0.20665304931426903,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.8869257950530035,0.14285714285714285,0.0,0.6666666666666666,1.0,0.375,0.6666666666666666,0.75,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.22205854400304126,0.04574709985740163,0.0,0.10762102245091262,0.3785433722966258,0.9372305539309884,0.27828422594823377,0.09868442111328063,0.11246501721276965,0.24497980618043924,0.5598697839597514,0.23211757848280457,0.1810772501771793,0.010204020167095347,0.5923404255319149,0.9172251688170899,0.9844752475247525,0.7294457578145521,0.0778521884716575,0.12539395870958603,0.0,0.0,0.0,0.3333333333333333,1.0,0.9543726235741445,1.0,0.0,0.2,0.5425531914893617,1.0,0.6666666666666666,0.23076923076923078,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,0.0
98,0.293161257562335,0.6437859811411183,0.45643853610771157,0.3504563096578908,0.3619831810311636,0.8308351177730193,0.6028499915867407,0.6447140117500227,0.568068729530573,0.09340462660521724,0.2256621331424481,0.0,0.24437622104381804,0.34762947784921927,0.6754030132700263,0.12689265536723163,0.24042902998512486,0.33674630261660976,0.7138432779665581,0.3344397728110939,0.3496348046999047,0.3489358693346532,0.22518129532383097,0.788782816229117,0.897530208932717,0.9993968151841724,0.8421052631578947,0.6855277475516867,0.19641085497519697,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.8904593639575972,0.07142857142857142,0.0,0.6666666666666666,1.0,0.4375,0.6666666666666666,0.75,0.5,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.0,0.22915637521269006,0.041344262295081965,0.0,0.10494019511493564,0.3639214758051393,0.9327394170445369,0.27619281849483523,0.10369394921663966,0.11038961038961038,0.2770819113677311,0.5510675363610582,0.25042077969339943,0.17723534411549927,0.012366787519226544,0.5128006206361521,0.9185488087804531,0.9808975016773888,0.5953646608547736,0.09653692920625191,0.12397089971452252,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.9473684210526315,1.0,0.0,0.2,0.5666666666666667,1.0,0.6666666666666666,0.23076923076923078,1.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.0
99,0.2931082292003952,0.6252591219591064,0.4558046782101216,0.3594498972255147,0.3631451197438872,0.828693790149893,0.5840236633987796,0.6332883160981633,0.5548745431889219,0.09499306456664727,0.2290622763063708,0.0,0.24973485905665643,0.33775171341765,0.6415546775401889,0.09583804143126178,0.2596884052297816,0.3265073947667804,0.746397991271218,0.3358576545122241,0.3497618291521118,0.31907421810554104,0.21880470117529383,0.7911694510739857,0.9008710490287506,0.9995576644683931,0.8445112781954888,0.6942328618063112,0.22491975488765684,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.8869257950530035,0.07142857142857142,0.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,0.0,1.0,0.9714285714285714,1.0,1.0,0.6666666666666666,0.3333333333333333,0.23526152482269502,0.041347675808379364,0.0,0.1085342778128184,0.377124193319343,0.9350724910832997,0.3192997866733593,0.0963599918659036,0.11951010410287814,0.25377093505185455,0.5784562829959629,0.24765031254215947,0.1866924084672137,0.010438849221261847,0.6127541589648798,0.9151501255980711,0.9785064756131165,0.5965583173996176,0.09710806697108067,0.11995206897088345,0.0,0.25,0.0,0.3333333333333333,1.0,0.9507575757575758,1.0,0.0,0.2,0.5483870967741935,0.8888888888888888,0.6666666666666666,0.25,0.0,1.0,0.9444444444444444,1.0,1.0,1.0,1.0
